Plot ID Number,6-Letter Code,Species Name,Alive dbh (cm),Dead dbh (cm),Native/Alien,,
I-107,ACENIG,Acer nigrum,24.64,,Native,,
I-107,FRAPES,Fraxinus pennsylvanica subintegerrima,20.57,,Native,,
I-107,OSTVIR,Ostrya virginiana,13.72,,Native,,
I-107,OSTVIR,Ostrya virginiana,13.97,,Native,,
I-107,PRUSER,Prunus serotina,16.76,,Native,,
I-107,QUEMAC,Quercus macrocarpa,93.47,,Native,,
I-107,QUEMAC,Quercus macrocarpa,106.43,,Native,,
I-107,ULMAME,Ulmus americana,11.94,,Native,,
I-107,ULMRUB,Ulmus rubra,23.62,,Native,,
I-116,FRAAMA,Fraxinus americana,31.24,,Native,,
I-116,FRAPES,Fraxinus pennsylvanica subintegerrima,27.43,,Native,,
I-116,OSTVIR,Ostrya virginiana,10.92,,Native,,
I-116,OSTVIR,Ostrya virginiana,14.48,,Native,,
I-116,PRUSER,Prunus serotina,27.43,,Native,,
I-116,QUEALB,Quercus alba,30.23,,Native,,
I-116,QUEALB,Quercus alba,54.61,,Native,,
I-116,QUEMAC,Quercus macrocarpa,33.27,,Native,,
I-116,QUEMAC,Quercus macrocarpa,33.53,,Native,,
I-116,QUEMAC,Quercus macrocarpa,34.04,,Native,,
I-116,QUEMAC,Quercus macrocarpa,40.13,,Native,,
I-117,FRAAMA,Fraxinus americana,40.39,,Native,,
I-117,OSTVIR,Ostrya virginiana,10.16,,Native,,
I-117,OSTVIR,Ostrya virginiana,11.43,,Native,,
I-117,QUEMAC,Quercus macrocarpa,55.88,,Native,,
I-117,RHACAT,Rhamnus cathartica,15.75,,Alien,,
I-117,TILAME,Tilia americana,17.02,,Native,,
I-117,TILAME,Tilia americana,22.61,,Native,,
I-117,TILAME,Tilia americana,26.67,,Native,,
I-117,TILAME,Tilia americana,28.96,,Native,,
I-117,TILAME,Tilia americana,42.16,,Native,,
I-117,ULMAME,Ulmus americana,,16.3,Native,,
I-117,ULMAME,Ulmus americana,,13.0,Native,,
I-117,UNIDENTIFIED SP,Unidentified species,,12.2,-,,
I-124,ACENIG,Acer nigrum,11.43,,Native,,
I-124,ACENIG,Acer nigrum,15.24,,Native,,
I-124,ACENIG,Acer nigrum,16.51,,Native,,
I-124,ACENIG,Acer nigrum,24.64,,Native,,
I-124,ACENIG,Acer nigrum,41.15,,Native,,
I-124,OSTVIR,Ostrya virginiana,10.67,,Native,,
I-124,OSTVIR,Ostrya virginiana,11.68,,Native,,
I-124,QUEALB,Quercus alba,55.88,,Native,,
I-124,QUEALB,Quercus alba,57.66,,Native,,
I-124,QUERUB,Quercus rubra,75.44,,Native,,
I-133,ACENIG,Acer nigrum,9.91,,Native,,
I-133,ACENIG,Acer nigrum,10.67,,Native,,
I-133,ACENIG,Acer nigrum,12.19,,Native,,
I-133,ACENIG,Acer nigrum,12.70,,Native,,
I-133,ACENIG,Acer nigrum,13.21,,Native,,
I-133,ACENIG,Acer nigrum,15.24,,Native,,
I-133,ACENIG,Acer nigrum,16.51,,Native,,
I-133,ACENIG,Acer nigrum,16.51,,Native,,
I-133,ACENIG,Acer nigrum,17.53,,Native,,
I-133,FRAAMA,Fraxinus americana,54.61,,Native,,
I-133,FRAAMA,Fraxinus americana,55.63,,Native,,
I-138,NONE,NONE,-,-,-,,
II-105,JUGNIG,Juglans nigra,16.51,,Native,,
II-105,PRUSER,Prunus serotina,10.67,,Native,,
II-105,PRUSER,Prunus serotina,11.94,,Native,,
II-105,PRUSER,Prunus serotina,,12.2,Native,,
II-105,PRUSER,Prunus serotina,,13.0,Native,,
II-105,PRUSER,Prunus serotina,,10.4,Native,,
II-105,QUEALB,Quercus alba,37.34,,Native,,
II-105,QUEALB,Quercus alba,43.94,,Native,,
II-105,QUEALB,Quercus alba,48.26,,Native,,
II-105,QUEALB,Quercus alba,52.07,,Native,,
II-105,QUEALB,Quercus alba,65.53,,Native,,
II-105,QUEMAC,Quercus macrocarpa,54.86,,Native,,
II-105,ULMAME,Ulmus americana,14.48,,Native,,
II-105,ULMAME,Ulmus americana,,9.9,Native,,
II-105,ULMAME,Ulmus americana,,16.0,Native,,
II-105,ULMAME,Ulmus americana,,13.7,Native,,
II-105,ULMAME,Ulmus americana,,13.0,Native,,
HH-106,FRAPES,Fraxinus pennsylvanica subintegerrima,15.49,,Native,,
HH-106,PRUSER,Prunus serotina,10.67,,Native,,
HH-106,QUEALB,Quercus alba,42.16,,Native,,
HH-106,QUEALB,Quercus alba,46.99,,Native,,
HH-106,QUEALB,Quercus alba,49.53,,Native,,
HH-106,QUEALB,Quercus alba,54.86,,Native,,
HH-106,QUEALB,Quercus alba,56.64,,Native,,
HH-106,QUEALB,Quercus alba,56.90,,Native,,
HH-106,QUEALB,Quercus alba,65.53,,Native,,
HH-106,ULMAME,Ulmus americana,10.16,,Native,,
II-118,ACENIG,Acer nigrum,10.41,,Native,,
II-118,FRAAMA,Fraxinus americana,16.26,,Native,,
II-118,FRAAMA,Fraxinus americana,,17.8,Native,,
II-118,PRUSER,Prunus serotina,10.41,,Native,,
II-118,PRUSER,Prunus serotina,10.67,,Native,,
II-118,PRUSER,Prunus serotina,11.18,,Native,,
II-118,PRUSER,Prunus serotina,13.46,,Native,,
II-118,QUEALB,Quercus alba,51.82,,Native,,
II-118,QUEALB,Quercus alba,54.61,,Native,,
II-118,TILAME,Tilia americana,,15.2,Native,,
II-118,ULMAME,Ulmus americana,10.16,,Native,,
II-118,ULMAME,Ulmus americana,10.16,,Native,,
II-118,ULMAME,Ulmus americana,12.45,,Native,,
II-118,ULMAME,Ulmus americana,12.70,,Native,,
II-118,ULMAME,Ulmus americana,14.22,,Native,,
II-118,ULMAME,Ulmus americana,29.72,,Native,,
II-118,ULMAME,Ulmus americana,,13.7,Native,,
II-122,ACENIG,Acer nigrum,12.45,,Native,,
II-122,FRAAMA,Fraxinus americana,11.18,,Native,,
II-122,FRAAMA,Fraxinus americana,13.21,,Native,,
II-122,QUEMAC,Quercus macrocarpa,71.88,,Native,,
II-122,QUEMAC,Quercus macrocarpa,72.14,,Native,,
II-122,QUEMAC,Quercus macrocarpa,,33.8,Native,,
II-122,QUERUB,Quercus rubra,55.37,,Native,,
II-122,ULMRUB,Ulmus rubra,11.94,,Native,,
II-122,ULMRUB,Ulmus rubra,11.94,,Native,,
II-122,ULMRUB,Ulmus rubra,20.32,,Native,,
II-122,ULMRUB,Ulmus rubra,,13.2,Native,,
II-122,ULMRUB,Ulmus rubra,,14.7,Native,,
II-122,ULMRUB,Ulmus rubra,,10.9,Native,,
II-130,NONE,NONE,-,-,-,,
II-131,ACESAU,Acer saccharum,10.41,,Native,,
II-131,ACESAU,Acer saccharum,10.41,,Native,,
II-131,ACESAU,Acer saccharum,10.67,,Native,,
II-131,ACESAU,Acer saccharum,10.67,,Native,,
II-131,ACESAU,Acer saccharum,10.67,,Native,,
II-131,ACESAU,Acer saccharum,10.67,,Native,,
II-131,ACESAU,Acer saccharum,11.18,,Native,,
II-131,ACESAU,Acer saccharum,11.43,,Native,,
II-131,ACESAU,Acer saccharum,11.68,,Native,,
II-131,ACESAU,Acer saccharum,12.95,,Native,,
II-131,ACESAU,Acer saccharum,13.21,,Native,,
II-131,ACESAU,Acer saccharum,13.72,,Native,,
II-131,ACESAU,Acer saccharum,13.97,,Native,,
II-131,ACESAU,Acer saccharum,13.97,,Native,,
II-131,ACESAU,Acer saccharum,14.99,,Native,,
II-131,ACESAU,Acer saccharum,17.27,,Native,,
II-131,ACESAU,Acer saccharum,19.56,,Native,,
II-131,ACESAU,Acer saccharum,24.38,,Native,,
II-136,ACENIG,Acer nigrum,10.16,,Native,,
II-136,ACENIG,Acer nigrum,10.16,,Native,,
II-136,ACENIG,Acer nigrum,19.30,,Native,,
II-136,ACENIG,Acer nigrum,26.92,,Native,,
II-136,ACENIG,Acer nigrum,29.97,,Native,,
II-136,OSTVIR,Ostrya virginiana,17.53,,Native,,
II-136,QUEALB,Quercus alba,66.55,,Native,,
II-136,ULMAME,Ulmus americana,17.78,,Native,,
II-142,OSTVIR,Ostrya virginiana,21.34,,Native,,
II-142,TILAME,Tilia americana,18.29,,Native,,
II-142,TILAME,Tilia americana,19.56,,Native,,
II-142,TILAME,Tilia americana,20.07,,Native,,
II-142,TILAME,Tilia americana,21.08,,Native,,
II-142,TILAME,Tilia americana,21.34,,Native,,
II-142,TILAME,Tilia americana,24.13,,Native,,
II-142,TILAME,Tilia americana,27.18,,Native,,
II-142,TILAME,Tilia americana,27.43,,Native,,
II-142,TILAME,Tilia americana,27.43,,Native,,
II-142,TILAME,Tilia americana,27.43,,Native,,
II-142,TILAME,Tilia americana,,15.5,Native,,
II-142,TILAME,Tilia americana,,18.5,Native,,
II-81,PSEMEN,Pseudotsuga menziesii,36.32,,Alien,,
II-81,PSEMEN,Pseudotsuga menziesii,40.64,,Alien,,
II-81,PSEMEN,Pseudotsuga menziesii,48.51,,Alien,,
II-81,PSEMEN,Pseudotsuga menziesii,49.78,,Alien,,
II-87,ACENIG,Acer nigrum,22.61,,Native,,
II-87,ACENIG,Acer nigrum,28.96,,Native,,
II-87,ACENIG,Acer nigrum,38.10,,Native,,
II-87,QUEALB,Quercus alba,61.98,,Native,,
II-87,QUEALB,Quercus alba,76.20,,Native,,
II-90,ACENIG,Acer nigrum,11.68,,Native,,
II-90,ACENIG,Acer nigrum,28.96,,Native,,
II-90,ACENIG,Acer nigrum,30.23,,Native,,
II-90,ACENIG,Acer nigrum,40.39,,Native,,
II-90,OSTVIR,Ostrya virginiana,10.67,,Native,,
II-90,PRUSER,Prunus serotina ,18.03,,Native,,
II-90,PRUSER,Prunus serotina ,22.35,,Native,,
II-90,PRUSER,Prunus serotina ,33.02,,Native,,
II-90,PRUSER,Prunus serotina ,34.04,,Native,,
II-90,PRUSER,Prunus serotina ,37.08,,Native,,
II-90,QUERUB,Quercus rubra ,26.16,,Native,,
II-90,QUERUB,Quercus rubra ,40.64,,Native,,
II-90,QUERUB,Quercus rubra ,47.75,,Native,,
J-110,ACENIG,Acer nigrum,12.45,,Native,,
J-110,ACENIG,Acer nigrum,16.26,,Native,,
J-110,ACENIG,Acer nigrum,28.45,,Native,,
J-110,PRUSER,Prunus serotina,12.70,,Native,,
J-110,PRUSER,Prunus serotina,16.26,,Native,,
J-110,QUEALB,Quercus alba,65.53,,Native,,
J-110,QUEALB,Quercus alba,66.80,,Native,,
J-110,QUEALB,Quercus alba,72.14,,Native,,
J-110,QUERUB,Quercus rubra,66.04,,Native,,
J-121,OSTVIR,Ostrya virginiana,12.19,,Native,,
J-121,QUEALB,Quercus alba,38.35,,Native,,
J-121,QUEALB,Quercus alba,42.67,,Native,,
J-121,QUEALB,Quercus alba,46.48,,Native,,
J-121,QUEALB,Quercus alba,50.04,,Native,,
J-121,QUEALB,Quercus alba,59.94,,Native,,
J-121,QUEALB,Quercus alba,64.77,,Native,,
J-121,QUEALB,Quercus alba,67.82,,Native,,
J-121,TILAME,Tilia americana,11.94,,Native,,
J-121,TILAME,Tilia americana,13.97,,Native,,
J-121,ULMAME,Ulmus americana,13.72,,Native,,
J-133,ACENIG,Acer nigrum,13.21,,Native,,
J-133,ACENIG,Acer nigrum,14.48,,Native,,
J-133,ACENIG,Acer nigrum,16.26,,Native,,
J-133,ACENIG,Acer nigrum,30.23,,Native,,
J-133,ACENIG,Acer nigrum,33.02,,Native,,
J-133,ACENIG,Acer nigrum,37.85,,Native,,
J-133,ULMAME,Ulmus americana,,14.5,Native,,
J-135,ACENIG,Acer nigrum,13.21,,Native,,
J-135,ACENIG,Acer nigrum,14.22,,Native,,
J-135,ACENIG,Acer nigrum,16.00,,Native,,
J-135,ACENIG,Acer nigrum,26.42,,Native,,
J-135,ACENIG,Acer nigrum,27.94,,Native,,
J-135,FRAPES,Fraxinus pennsylvanica subintegerrima,60.45,,Native,,
J-135,GLETRI,Gleditsia triacanthos,53.59,,Native,,
J-135,GLETRI,Gleditsia triacanthos,,30.0,Native,,
J-135,PRUSER,Prunus serotina,39.37,,Native,,
JJ-102,FRAAMA,Fraxinus americana ,16.76,,Native,,
JJ-102,QUEALB,Quercus alba ,62.48,,Native,,
JJ-102,QUERUB,Quercus rubra ,71.12,,Native,,
JJ-102,TILAME,Tilia americana ,13.97,,Native,,
JJ-102,ULMAME,Ulmus americana ,10.67,,Native,,
JJ-102,ULMAME,Ulmus americana ,14.99,,Native,,
JJ-102,ULMAME,Ulmus americana ,,22.1,Native,,
JJ-111,CARCOR,Carya cordiformis ,12.95,,Native,,
JJ-111,PRUSER,Prunus serotina ,13.72,,Native,,
JJ-111,PRUSER,Prunus serotina ,18.54,,Native,,
JJ-111,PRUSER,Prunus serotina ,18.80,,Native,,
JJ-111,QUEALB,Quercus alba ,66.80,,Native,,
JJ-111,QUERUB,Quercus rubra ,13.72,,Native,,
JJ-111,TILAME,Tilia americana ,10.67,,Native,,
JJ-111,TILAME,Tilia americana ,10.92,,Native,,
JJ-111,TILAME,Tilia americana ,11.18,,Native,,
JJ-111,TILAME,Tilia americana ,11.94,,Native,,
JJ-111,TILAME,Tilia americana ,12.95,,Native,,
JJ-111,TILAME,Tilia americana  ,10.67,,Native,,
JJ-114,FRAAMA,Fraxinus americana ,16.26,,Native,,
JJ-114,FRAAMA,Fraxinus americana ,20.83,,Native,,
JJ-114,FRAAMA,Fraxinus americana ,,10.7,Native,,
JJ-114,MALUS SP,Malus species,11.43,,-,,
JJ-114,PRUSER,Prunus serotina ,11.18,,Native,,
JJ-114,PRUSER,Prunus serotina ,11.68,,Native,,
JJ-114,PRUSER,Prunus serotina ,16.26,,Native,,
JJ-114,QUEALB,Quercus alba ,47.24,,Native,,
JJ-114,QUEALB,Quercus alba ,53.85,,Native,,
JJ-114,QUEALB,Quercus alba ,55.63,,Native,,
JJ-114,QUEALB,Quercus alba ,58.17,,Native,,
JJ-114,QUEALB,Quercus alba ,62.23,,Native,,
JJ-114,TILAME,Tilia americana ,11.43,,Native,,
JJ-114,TILAME,Tilia americana ,12.45,,Native,,
JJ-114,TILAME,Tilia americana ,16.76,,Native,,
JJ-115,FRAAMA,Fraxinus americana ,11.18,,Native,,
JJ-115,FRAAMA,Fraxinus americana ,11.68,,Native,,
JJ-115,FRAAMA,Fraxinus americana ,14.48,,Native,,
JJ-115,FRAAMA,Fraxinus americana ,14.48,,Native,,
JJ-115,FRAAMA,Fraxinus americana ,19.05,,Native,,
JJ-115,FRAAMA,Fraxinus americana ,,10.7,Native,,
JJ-115,FRAAMA,Fraxinus americana ,,10.4,Native,,
JJ-115,FRAAMA,Fraxinus americana ,,19.6,Native,,
JJ-115,PRUSER,Prunus serotina ,12.70,,Native,,
JJ-115,QUEALB,Quercus alba ,44.96,,Native,,
JJ-115,TILAME,Tilia americana ,10.67,,Native,,
JJ-115,TILAME,Tilia americana ,11.43,,Native,,
JJ-115,TILAME,Tilia americana ,11.68,,Native,,
JJ-115,TILAME,Tilia americana ,11.68,,Native,,
JJ-115,TILAME,Tilia americana ,12.70,,Native,,
JJ-115,TILAME,Tilia americana ,19.81,,Native,,
JJ-115,ULMAME,Ulmus americana ,19.05,,Native,,
JJ-115,ULMAME,Ulmus americana ,24.89,,Native,,
JJ-115,ULMAME,Ulmus americana ,,19.6,Native,,
JJ-115,ULMAME,Ulmus americana ,,11.9,Native,,
JJ-121,PRUSER,Prunus serotina,12.70,,Native,,
JJ-121,PRUSER,Prunus serotina,12.95,,Native,,
JJ-121,PRUSER,Prunus serotina,43.94,,Native,,
JJ-121,QUEALB,Quercus alba,92.96,,Native,,
JJ-121,QUEMAC,Quercus macrocarpa,79.50,,Native,,
JJ-121,ULMAME,Ulmus americana,11.18,,Native,,
JJ-121,ULMAME,Ulmus americana,11.68,,Native,,
JJ-121,ULMAME,Ulmus americana,11.94,,Native,,
JJ-121,ULMAME,Ulmus americana,12.45,,Native,,
JJ-121,ULMAME,Ulmus americana,12.70,,Native,,
JJ-121,ULMAME,Ulmus americana,19.05,,Native,,
JJ-121,ULMAME,Ulmus americana,27.69,,Native,,
JJ-121,ULMAME,Ulmus americana,,12.7,Native,,
JJ-129,NONE,NONE,-,-,-,,
JJ-140,PRUSER,Prunus serotina,21.34,,Native,,
JJ-140,TILAME,Tilia americana,9.91,,Native,,
JJ-140,TILAME,Tilia americana,10.16,,Native,,
JJ-140,TILAME,Tilia americana,10.41,,Native,,
JJ-140,TILAME,Tilia americana,24.89,,Native,,
JJ-140,TILAME,Tilia americana,38.35,,Native,,
JJ-140,TILAME,Tilia americana,63.75,,Native,,
JJ-140,TILAME,Tilia americana,,10.2,Native,,
JJ-140,ULMRUB,Ulmus rubra,18.29,,Native,,
JJ-87,ACENIG,Acer nigrum,21.08,,Native,,
JJ-87,ACENIG,Acer nigrum,23.88,,Native,,
JJ-87,ACENIG,Acer nigrum,36.83,,Native,,
JJ-87,PRUSER,Prunus serotina,18.54,,Native,,
JJ-87,ULMAME,Ulmus americana,,10.2,Native,,
JJ-87,UNIDENTIFIED SP,Unidentified species,,53.1,-,,
JJ-93,OSTVIR,Ostrya virginiana,10.67,,Native,,
JJ-93,OSTVIR,Ostrya virginiana,15.49,,Native,,
JJ-93,OSTVIR,Ostrya virginiana,15.75,,Native,,
JJ-93,QUEALB,Quercus alba,60.20,,Native,,
JJ-93,QUEALB,Quercus alba,62.99,,Native,,
JJ-93,QUERUB,Quercus rubra,19.30,,Native,,
JJ-93,QUERUB,Quercus rubra,64.77,,Native,,
JJ-93,QUERUB,Quercus rubra,86.61,,Native,,
JJ-93,TILAME,Tilia americana,10.92,,Native,,
JJ-93,TILAME,Tilia americana,12.19,,Native,,
JJ-93,ULMAME,Ulmus americana,12.19,,Native,,
JJ-96,PRUSER,Prunus serotina,12.45,,Native,,
K-107,ACENIG,Acer nigrum,11.18,,Native,,
K-107,ACENIG,Acer nigrum,12.45,,Native,,
K-107,ACENIG,Acer nigrum,13.21,,Native,,
K-107,ACENIG,Acer nigrum,17.27,,Native,,
K-107,ACENIG,Acer nigrum,27.69,,Native,,
K-107,OSTVIR,Ostrya virginiana,11.94,,Native,,
K-107,QUEALB,Quercus alba,44.45,,Native,,
K-107,QUERUB,Quercus rubra,19.05,,Native,,
K-107,QUERUB,Quercus rubra,22.10,,Native,,
K-107,TILAME,Tilia americana,16.00,,Native,,
K-115,ACENIG,Acer nigrum,18.80,,Native,,
K-115,QUEALB,Quercus alba,31.50,,Native,,
K-115,QUEALB,Quercus alba,32.00,,Native,,
K-115,QUEALB,Quercus alba,35.81,,Native,,
K-115,QUEALB,Quercus alba,40.39,,Native,,
K-115,QUEALB,Quercus alba,41.15,,Native,,
K-115,QUEMAC,Quercus macrocarpa,21.34,,Native,,
K-115,QUERUB,Quercus rubra,32.51,,Native,,
K-115,QUERUB,Quercus rubra,37.08,,Native,,
K-116,ACENIG,Acer nigrum,9.91,,Native,,
K-116,ACENIG,Acer nigrum,12.19,,Native,,
K-116,ACENIG,Acer nigrum,21.34,,Native,,
K-116,ACENIG,Acer nigrum,24.64,,Native,,
K-116,ACENIG,Acer nigrum,34.80,,Native,,
K-116,QUERUB,Quercus rubra,52.32,,Native,,
K-116,QUERUB,Quercus rubra,52.83,,Native,,
K-116,ULMAME,Ulmus americana,20.83,,Native,,
K-130,ACENIG,Acer nigrum,12.45,,Native,,
K-130,ACENIG,Acer nigrum,20.32,,Native,,
K-130,ACENIG,Acer nigrum,30.73,,Native,,
K-130,ACENIG,Acer nigrum,30.73,,Native,,
K-130,JUGCIN,Juglans cinerea,39.37,,Native,,
K-130,JUGCIN,Juglans cinerea,48.01,,Native,,
K-137,ACENIG,Acer nigrum,10.16,,Native,,
K-137,ACENIG,Acer nigrum,10.41,,Native,,
K-137,ACENIG,Acer nigrum,10.67,,Native,,
K-137,FRAAMA,Fraxinus americana,60.96,,Native,,
K-137,FRAAMA,Fraxinus americana,,10.7,Native,,
KK-101,FRAAMA,Fraxinus americana ,20.32,,Native,,
KK-101,PRUSER,Prunus serotina ,9.91,,Native,,
KK-101,PRUSER,Prunus serotina ,10.16,,Native,,
KK-101,PRUSER,Prunus serotina ,10.16,,Native,,
KK-101,PRUSER,Prunus serotina ,10.16,,Native,,
KK-101,PRUSER,Prunus serotina ,10.92,,Native,,
KK-101,PRUSER,Prunus serotina ,15.24,,Native,,
KK-101,PRUSER,Prunus serotina ,20.07,,Native,,
KK-101,PRUSER,Prunus serotina ,23.88,,Native,,
KK-101,QUEALB,Quercus alba ,44.20,,Native,,
KK-101,QUEALB,Quercus alba ,57.15,,Native,,
KK-101,QUERUB,Quercus rubra ,44.20,,Native,,
KK-101,QUERUB,Quercus rubra ,48.01,,Native,,
KK-101,QUERUB,Quercus rubra ,50.80,,Native,,
KK-101,TILAME,Tilia americana ,14.73,,Native,,
KK-101,TILAME,Tilia americana ,15.75,,Native,,
KK-101,TILAME,Tilia americana ,18.29,,Native,,
KK-101,ULMRUB,Ulmus rubra ,15.24,,Native,,
KK-101,ULMRUB,Ulmus rubra ,,17.3,Native,,
LL-103,QUERUB,Quercus rubra ,11.68,,Native,,
LL-103,QUERUB,Quercus rubra ,19.05,,Native,,
LL-103,QUERUB,Quercus rubra ,26.92,,Native,,
LL-103,QUERUB,Quercus rubra ,29.97,,Native,,
LL-103,QUERUB,Quercus rubra ,33.27,,Native,,
LL-103,QUERUB,Quercus rubra ,36.58,,Native,,
LL-103,ULMRUB,Ulmus rubra ,26.16,,Native,,
LL-103,ULMRUB,Ulmus rubra ,,46.5,Native,,
LL-102,QUERUB,Quercus rubra ,31.24,,Native,,
LL-102,TILAME,Tilia americana ,26.67,,Native,,
LL-102,TILAME,Tilia americana ,29.72,,Native,,
LL-102,TILAME,Tilia americana ,33.53,,Native,,
LL-102,ULMAME,Ulmus americana ,25.91,,Native,,
LL-102,ULMRUB,Ulmus rubra ,22.61,,Native,,
LL-102,ULMRUB,Ulmus rubra ,,14.5,Native,,
JJ-105,PRUSER,Prunus serotina,10.41,,Native,,
JJ-105,PRUSER,Prunus serotina,11.18,,Native,,
JJ-105,PRUSER,Prunus serotina,11.94,,Native,,
JJ-105,PRUSER,Prunus serotina,12.19,,Native,,
JJ-105,PRUSER,Prunus serotina,12.45,,Native,,
JJ-105,PRUSER,Prunus serotina,14.73,,Native,,
JJ-105,PRUSER,Prunus serotina,14.99,,Native,,
JJ-105,PRUSER,Prunus serotina,15.49,,Native,,
JJ-105,PRUSER,Prunus serotina,15.75,,Native,,
JJ-105,QUEALB,Quercus alba,50.29,,Native,,
JJ-105,QUEALB,Quercus alba,64.52,,Native,,
JJ-105,TILAME,Tilia americana,11.94,,Native,,
JJ-105,TILAME,Tilia americana,12.19,,Native,,
JJ-105,ULMAME,Ulmus americana,,11.9,Native,,
JJ-105,ULMRUB,Ulmus rubra,,11.2,Native,,
KK-109,FRAAMA,Fraxinus americana ,11.68,,Native,,
KK-109,PRUSER,Prunus serotina ,11.18,,Native,,
KK-109,PRUSER,Prunus serotina ,17.27,,Native,,
KK-109,PRUSER,Prunus serotina ,,11.9,Native,,
KK-109,QUEMAC,Quercus macrocarpa ,69.85,,Native,,
KK-109,TILAME,Tilia americana ,10.41,,Native,,
KK-109,TILAME,Tilia americana ,19.56,,Native,,
KK-109,ULMRUB,Ulmus rubra ,,11.9,Native,,
KK-119,ACENIG,Acer nigrum,9.91,,Native,,
KK-119,FRAAMA,Fraxinus americana,20.83,,Native,,
KK-119,FRAAMA,Fraxinus americana,23.37,,Native,,
KK-119,FRAAMA,Fraxinus americana,25.15,,Native,,
KK-119,FRAAMA,Fraxinus americana,33.27,,Native,,
KK-119,FRAAMA,Fraxinus americana,,15.2,Native,,
KK-119,QUERUB,Quercus rubra,58.93,,Native,,
KK-119,QUERUB,Quercus rubra,69.34,,Native,,
KK-119,TILAME,Tilia americana,11.43,,Native,,
KK-119,UNIDENTIFIED SP,Unidentified species,,48.8,-,,
KK-121,FRAPES,Fraxinus pennsylvanica subintegerrima,70.10,,Native,,
KK-122,JUGNIG,Juglans nigra,10.16,,Native,,
KK-122,SALNIG,Salix nigra,15.24,,Native,,
KK-122,SALNIG,Salix nigra,22.61,,Native,,
KK-122,SALNIG,Salix nigra,22.86,,Native,,
KK-131,ACENIG,Acer nigrum,17.02,,Native,,
KK-131,PRUSER,Prunus serotina,13.72,,Native,,
KK-131,PRUSER,Prunus serotina,14.73,,Native,,
KK-131,PRUSER,Prunus serotina,17.53,,Native,,
KK-131,PRUSER,Prunus serotina,21.84,,Native,,
KK-131,PRUSER,Prunus serotina,28.45,,Native,,
KK-131,PRUSER,Prunus serotina,,14.7,Native,,
KK-131,QUEMAC,Quercus macrocarpa,109.47,,Native,,
KK-131,TILAME,Tilia americana,12.45,,Native,,
KK-131,ULMRUB,Ulmus rubra,16.76,,Native,,
KK-131,ULMRUB,Ulmus rubra,23.11,,Native,,
KK-131,ULMRUB,Ulmus rubra,36.58,,Native,,
KK-145,OSTVIR,Ostrya virginiana,10.67,,Native,,
KK-145,OSTVIR,Ostrya virginiana,14.99,,Native,,
KK-145,PRUSER,Prunus serotina,21.08,,Native,,
KK-145,PRUSER,Prunus serotina,27.18,,Native,,
KK-145,TILAME,Tilia americana,9.91,,Native,,
KK-145,TILAME,Tilia americana,11.94,,Native,,
KK-145,TILAME,Tilia americana,16.00,,Native,,
KK-145,TILAME,Tilia americana,16.51,,Native,,
KK-145,TILAME,Tilia americana,23.62,,Native,,
KK-145,TILAME,Tilia americana,,13.5,Native,,
KK-145,TILAME,Tilia americana,,48.8,Native,,
KK-145,TILAME,Tilia americana,,16.5,Native,,
KK-145,TILAME,Tilia americana,,49.8,Native,,
KK-145,ULMRUB,Ulmus rubra,12.45,,Native,,
KK-145,ULMRUB,Ulmus rubra,19.81,,Native,,
KK-80,ACENIG,Acer nigrum,42.42,,Native,,
KK-80,ACENIG,Acer nigrum,43.69,,Native,,
KK-80,ACENIG,Acer nigrum,66.55,,Native,,
KK-93,ACENIG,Acer nigrum,10.16,,Native,,
KK-93,ACENIG,Acer nigrum,12.70,,Native,,
KK-93,OSTVIR,Ostrya virginiana,9.91,,Native,,
KK-93,PRUSER,Prunus serotina,10.16,,Native,,
KK-93,PRUSER,Prunus serotina,10.67,,Native,,
KK-93,PRUSER,Prunus serotina,10.92,,Native,,
KK-93,PRUSER,Prunus serotina,11.43,,Native,,
KK-93,QUERUB,Quercus rubra,57.15,,Native,,
KK-93,QUERUB,Quercus rubra,63.75,,Native,,
KK-93,TILAME,Tilia americana,10.92,,Native,,
KK-93,ULMAME,Ulmus americana,12.19,,Native,,
KK-93,ULMAME,Ulmus americana,21.34,,Native,,
K-109,ACENIG,Acer nigrum,11.43,,Native,,
K-109,ACENIG,Acer nigrum,13.21,,Native,,
K-109,OSTVIR,Ostrya virginiana,11.43,,Native,,
K-109,OSTVIR,Ostrya virginiana,13.21,,Native,,
K-109,QUEALB,Quercus alba,59.44,,Native,,
K-109,QUEALB,Quercus alba,107.95,,Native,,
K-109,QUERUB,Quercus rubra,72.14,,Native,,
K-109,TILAME,Tilia americana,17.02,,Native,,
K-109,TILAME,Tilia americana,19.30,,Native,,
K-109,TILAME,Tilia americana,23.88,,Native,,
L-111,ACENIG,Acer nigrum,10.92,,Native,,
L-111,ACENIG,Acer nigrum,12.45,,Native,,
L-111,ACENIG,Acer nigrum,12.70,,Native,,
L-111,ACENIG,Acer nigrum,12.95,,Native,,
L-111,ACENIG,Acer nigrum,13.72,,Native,,
L-111,ACENIG,Acer nigrum,18.80,,Native,,
L-111,QUEALB,Quercus alba,48.26,,Native,,
L-111,QUERUB,Quercus rubra,54.61,,Native,,
L-111,QUERUB,Quercus rubra,66.04,,Native,,
L-111,QUERUB,Quercus rubra,,39.9,Native,,
L-111,TILAME,Tilia americana,16.26,,Native,,
