plot,code,species,cover,freq,native,physiognomy,habit
R-83,TAROFF,Taraxacum officinale,1,1,Alien,Forb,Forb
R-83,VIBURNUM SP,Viburnum species,1,1,-,Shrub,Woody
R-86,ALLPET,Alliaria petiolata,2,1,Alien,Forb,Forb
R-86,CIRLUC,Circaea lutetiana canadensis,2,1,Native,Forb,Forb
R-86,CORRAC,Cornus racemosa,4,1,Native,Shrub,Woody
R-86,GERMAC,Geranium maculatum,6,1,Native,Forb,Forb
R-86,PARQUI,Parthenocissus quinquefolia,15,1,Native,Woody vine,Woody
RR-107,AGRREP,Agropyron repens ,10,1,Alien,Grass,Graminoid
RR-107,BROINE,Bromus inermis ,60,1,Alien,Grass,Graminoid
RR-107,CONARV,Convolvulus arvensis ,3,1,Alien,Forb,Forb
RR-107,PARQUI,Parthenocissus quinquefolia ,3,1,Native,Woody vine,Woody
RR-107,PHYVIG,Physalis virginiana  ,2,1,Native,Forb,Forb
RR-107,POAPRA,Poa pratensis ,5,1,Alien,Grass,Graminoid
RR-107,RUBALL,Rubus allegheniensis ,20,1,Native,Shrub,Woody
RR-113,ALLPET,Alliaria petiolata,2,1,Alien,Forb,Forb
RR-113,CIRLUC,Circaea lutetiana canadensis,10,1,Native,Forb,Forb
RR-113,CRATAEGUS SP,Crataegus species,2,1,-,Tree,Woody
RR-113,FRAAMA,Fraxinus americana,2,1,Native,Tree,Woody
RR-113,PARQUI,Parthenocissus quinquefolia,8,1,Native,Woody vine,Woody
RR-113,SMIRAC,Smilacina racemosa,2,1,Native,Forb,Forb
RR-116,PHAARU,Phalaris arundinacea,100,1,Alien,Grass,Graminoid
RR-126,ALLPET,Alliaria petiolata ,2,1,Alien,Forb,Forb
RR-126,CIRLUC,Circaea lutetiana canadensis,5,1,Native,Forb,Forb
RR-126,PARQUI,Parthenocissus quinquefolia,60,1,Native,Woody vine,Woody
RR-126,RANUNCULUS SP,Ranunculus species,1,1,-,Forb,Forb
RR-127,LONMAA,Lonicera maackii ,4,1,Alien,Shrub,Woody
RR-128,ASTER SP,Aster species,2,1,-,Forb,Forb
RR-128,LONMAA,Lonicera maackii,80,1,Alien,Shrub,Woody
RR-128,PARQUI,Parthenocissus quinquefolia,10,1,Native,Woody vine,Woody
RR-128,POAPRA,Poa pratensis,1,1,Alien,Grass,Graminoid
RR-128,RHACAT,Rhamnus cathartica,10,1,Alien,Understory tree,Woody
RR-128,RUBALL,Rubus allegheniensis,1,1,Native,Shrub,Woody
RR-128,TAROFF,Taraxacum officinale,2,1,Alien,Forb,Forb
RR-129,LONMAA,Lonicera maackii ,20,1,Alien,Shrub,Woody
RR-131,LONMAA,Lonicera maackii ,1,1,Alien,Shrub,Woody
RR-134,ALLPET,Alliaria petiolata ,2,1,Alien,Forb,Forb
RR-134,OXASTR,Oxalis stricta,2,1,Native,Forb,Forb
RR-134,PARQUI,Parthenocissus quinquefolia,15,1,Native,Woody vine,Woody
RR-134,RHACAT,Rhamnus cathartica,15,1,Alien,Understory tree,Woody
RR-134,RHURAD,Rhus radicans,15,1,Native,Woody vine,Woody
RR-134,TILAME,Tilia americana,20,1,Native,Tree,Woody
RR-138,PARQUI,Parthenocissus quinquefolia,25,1,Native,Woody vine,Woody
RR-139,GERMAC,Geranium maculatum,3,1,Native,Forb,Forb
RR-139,PARQUI,Parthenocissus quinquefolia,15,1,Native,Woody vine,Woody
RR-139,POLCAL,Polygonatum canaliculatum,5,1,Native,Forb,Forb
RR-142,ARITRI,Arisaema triphyllum,2,1,Native,Forb,Forb
RR-142,PARQUI,Parthenocissus quinquefolia,55,1,Native,Woody vine,Woody
RR-142,SMIRAC,Smilacina racemosa,2,1,Native,Forb,Forb
RR-95,ALLPET,Alliaria petiolata,10,1,Alien,Forb,Forb
RR-95,CIRLUC,Circaea lutetiana canadensis,4,1,Native,Forb,Forb
RR-95,CAMAME,Campanula americana,4,1,Native,Forb,Forb
RR-95,EUPRUG,Eupatorium rugosum,6,1,Native,Forb,Forb
RR-95,GEUCAN,Geum canadense,2,1,Native,Forb,Forb
RR-95,LONMAA,Lonicera maackii,4,1,Alien,Shrub,Woody
RR-95,RUBALL,Rubus allegheniensis,12,1,Native,Shrub,Woody
RR-95,SMIRAC,Smilacina racemosa,10,1,Native,Forb,Forb
RR-95,SOLGRG,Solidago graminifolia,2,1,Native,Forb,Forb
S-105,ALLPET,Alliaria petiolata,1,1,Alien,Forb,Forb
S-105,POPDEL,Populus deltoides,6,1,Native,Tree,Woody
S-111,ALLPET,Alliaria petiolata,1,1,Alien,Forb,Forb
S-111,CIRLUC,Circaea lutetiana canadensis,1,1,Native,Forb,Forb
S-111,IMPCAP,Impatiens capensis,2,1,Native,Forb,Forb
S-126,ALLPET,Alliaria petiolata,8,1,Alien,Forb,Forb
S-126,IMPCAP,Impatiens capensis,4,1,Native,Forb,Forb
S-126,PARQUI,Parthenocissus quinquefolia,55,1,Native,Woody vine,Woody
S-126,RHURAD,Rhus radicans,30,1,Native,Woody vine,Woody
S-134,ACENIG,Acer nigrum,3,1,Native,Tree,Woody
S-134,ALLPET,Alliaria petiolata ,3,1,Alien,Forb,Forb
S-134,FRAAMA,Fraxinus americana,10,1,Native,Tree,Woody
S-134,PARQUI,Parthenocissus quinquefolia,15,1,Native,Woody vine,Woody
S-134,PILPUM,Pilea pumila,8,1,Native,Forb,Forb
U-70,ASTLAT,Aster lateriflorus,2,1,Native,Forb,Forb
U-70,CIRLUC,Circaea lutetiana canadensis,15,1,Native,Forb,Forb
U-70,DACGLO,Dactylis glomerata,15,1,Alien,Grass,Graminoid
U-70,EUPRUG,Eupatorium rugosum,40,1,Native,Forb,Forb
U-70,GEUCAN,Geum canadense,4,1,Native,Forb,Forb
U-70,OXASTR,Oxalis stricta,1,1,Native,Forb,Forb
U-70,PARQUI,Parthenocissus quinquefolia,4,1,Native,Woody vine,Woody
U-70,PRUVLA,Prunella vulgaris lanceolata,5,1,Native,Forb,Forb
U-70,QUEALB,Quercus alba,1,1,Native,Tree,Woody
U-70,RHACAT,Rhamnus cathartica,10,1,Alien,Understory tree,Woody
U-70,TAROFF,Taraxacum officinale,2,1,Alien,Forb,Forb
U-70,VIBRAF,Viburnum rafinesquianum,2,1,Native,Shrub,Woody
T-70,ASTLAT,Aster lateriflorus,15,1,Native,Forb,Forb
T-70,ASTSAD,Aster sagittifolius drummondii,8,1,Native,Forb,Forb
T-70,CIRLUC,Circaea lutetiana canadensis,3,1,Native,Forb,Forb
T-70,CORRAC,Cornus racemosa,20,1,Native,Shrub,Woody
T-70,EUPRUG,Eupatorium rugosum,4,1,Native,Forb,Forb
T-70,GEUCAN,Geum canadense,4,1,Native,Forb,Forb
T-70,LACFLO,Lactuca floridana,2,1,Native,Forb,Forb
T-70,OXAEUR,Oxalis europaea,2,1,Native,Forb,Forb
T-70,POAPRA,Poa pratensis,3,1,Alien,Grass,Graminoid
T-70,POTSIS,Potentilla simplex,3,1,Native,Forb,Forb
T-70,SMIRAC,Smilacina racemosa,12,1,Native,Forb,Forb
T-70,SOLCAN,Solidago canadensis,20,1,Native,Forb,Forb
S-70,ASTLAT,Aster lateriflorus,6,1,Native,Forb,Forb
S-70,CIRLUC,Circaea lutetiana canadensis,5,1,Native,Forb,Forb
S-70,CORRAC,Cornus racemosa,15,1,Native,Shrub,Woody
S-70,PARQUI,Parthenocissus quinquefolia,70,1,Native,Woody vine,Woody
S-70,ROSMUL,Rosa multiflora,60,1,Alien,Shrub,Woody
S-70,VIBOPU,Viburnum opulus,10,1,Alien,Shrub,Woody
S-70,VIBURNUM SP,Viburnum species,4,1,-,Shrub,Woody
S-72,PARQUI,Parthenocissus quinquefolia,40,1,Native,Woody vine,Woody
S-72,RHACAT,Rhamnus cathartica,2,1,Alien,Understory tree,Woody
S-72,RHURAD,Rhus radicans,40,1,Native,Woody vine,Woody
S-72,VIBOPU,Viburnum opulus,4,1,Alien,Shrub,Woody
S-72,VIBPRU,Viburnum prunifolium,4,1,Native,Shrub,Woody
S-72,VIBURNUM SP,Viburnum species,3,1,-,Shrub,Woody
S-75,ACENIG,Acer nigrum,2,1,Native,Tree,Woody
S-75,CIRLUC,Circaea lutetiana canadensis,15,1,Native,Forb,Forb
S-75,EUPRUG,Eupatorium rugosum,3,1,Native,Forb,Forb
S-75,QUEALB,Quercus alba,1,1,Native,Tree,Woody
S-75,RHACAT,Rhamnus cathartica,3,1,Alien,Understory tree,Woody
S-75,RUBOCC,Rubus occidentalis,15,1,Native,Shrub,Woody
S-75,SMIRAC,Smilacina racemosa,2,1,Native,Forb,Forb
S-75,SOLCAN,Solidago canadensis,3,1,Native,Forb,Forb
S-75,THADIO,Thalictrum dioicum,20,1,Native,Forb,Forb
S-75,VIBURNUM SP,Viburnum species,10,1,-,Shrub,Woody
S-75,VITRIP,Vitis riparia,25,1,Native,Woody vine,Woody
S-86,ALLPET,Alliaria petiolata,2,1,Alien,Forb,Forb
S-86,CORRAC,Cornus racemosa,1,1,Native,Shrub,Woody
S-86,GEUCAN,Geum canadense,1,1,Native,Forb,Forb
S-86,OSTVIR,Ostrya virginiana,2,1,Native,Tree,Woody
S-86,PARQUI,Parthenocissus quinquefolia,2,1,Native,Woody vine,Woody
S-86,VITRIP,Vitis riparia,1,1,Native,Woody vine,Woody
S-97,ARITRI,Arisaema triphyllum,4,1,Native,Forb,Forb
S-97,CRATAEGUS SP,Crataegus species,6,1,-,Tree,Woody
S-97,FRAXINUS SP,Fraxinus species,1,1,-,Tree,Woody
S-97,GERMAC,Geranium maculatum,30,1,Native,Forb,Forb
S-97,LONPRO,Lonicera prolifera,8,1,Native,Shrub,Woody
S-97,PARQUI,Parthenocissus quinquefolia,8,1,Native,Woody vine,Woody
RR-99,DACGLO,Dactylis glomerata,10,1,Alien,Grass,Graminoid
RR-99,PHYVIG,Physalis virginiana  ,2,1,Native,Forb,Forb
RR-99,POAPRA,Poa pratensis,75,1,Alien,Grass,Graminoid
RR-99,PRUAME,Prunus americana,5,1,Native,Tree,Woody
RR-99,VITRIP,Vitis riparia,10,1,Native,Woody vine,Woody
SS-104,BROINE,Bromus inermis,2,1,Alien,Grass,Graminoid
SS-104,CHRLEP,Chrysanthemum leucanthemum pinnatifidum,5,1,Alien,Forb,Forb
SS-104,CORRAC,Cornus racemosa,60,1,Native,Shrub,Woody
SS-104,DAUCAR,Daucus carota,2,1,Alien,Forb,Forb
SS-104,ERIANS,Erigeron annuus,2,1,Native,Forb,Forb
SS-104,MELLOF,Melilotus officinalis,10,1,Alien,Forb,Forb
SS-104,OXASTR,Oxalis stricta,2,1,Native,Forb,Forb
SS-104,PARQUI,Parthenocissus quinquefolia,2,1,Native,Woody vine,Woody
SS-104,POAPRA,Poa pratensis,25,1,Alien,Grass,Graminoid
SS-104,POTREC,Potentilla recta,5,1,Alien,Forb,Forb
SS-104,RUBALL,Rubus allegheniensis,5,1,Native,Shrub,Woody
SS-105,BROINE,Bromus inermis,4,1,Alien,Grass,Graminoid
SS-105,CHRLEP,Chrysanthemum leucanthemum pinnatifidum,2,1,Alien,Forb,Forb
SS-105,CORRAC,Cornus racemosa,40,1,Native,Shrub,Woody
SS-105,DAUCAR,Daucus carota,2,1,Alien,Forb,Forb
SS-105,MELLOF,Melilotus officinalis,20,1,Alien,Forb,Forb
SS-105,PHYSALIS SP,Physalis species,2,1,-,Forb,Forb
SS-105,POAPRA,Poa pratensis,20,1,Alien,Grass,Graminoid
SS-105,PRUAME,Prunus americana,10,1,Native,Tree,Woody
SS-105,SOLCAN,Solidago canadensis,2,1,Native,Forb,Forb
SS-105,TRIPRA,Trifolium pratense,2,1,Alien,Forb,Forb
SS-109,ANDGER,Andropogon gerardii,40,1,Native,Grass,Graminoid
SS-109,DAUCAR,Daucus carota,2,1,Alien,Forb,Forb
SS-109,MELLOF,Melilotus officinalis,5,1,Alien,Forb,Forb
SS-109,POAPRA,Poa pratensis,60,1,Alien,Grass,Graminoid
SS-109,POTREC,Potentilla recta,2,1,Alien,Forb,Forb
SS-109,PRUAME,Prunus americana,10,1,Native,Tree,Woody
SS-109,SOLCAN,Solidago canadensis,2,1,Native,Forb,Forb
SS-113,ALLPET,Alliaria petiolata,1,1,Alien,Forb,Forb
SS-113,ARITRI,Arisaema triphyllum,2,1,Native,Forb,Forb
SS-113,CIRLUC,Circaea lutetiana canadensis,2,1,Native,Forb,Forb
SS-113,PARQUI,Parthenocissus quinquefolia,40,1,Native,Woody vine,Woody
SS-113,RHACAT,Rhamnus cathartica,2,1,Alien,Understory tree,Woody
SS-130,ALLPET,Alliaria petiolata ,45,1,Alien,Forb,Forb
SS-130,LONMAA,Lonicera maackii ,15,1,Alien,Shrub,Woody
SS-136,PARQUI,Parthenocissus quinquefolia,30,1,Native,Woody vine,Woody
SS-141,ACENEG,Acer negundo,2,1,Native,Tree,Woody
SS-141,BERTHU,Berberis thunbergii ,10,1,Alien,Shrub,Woody
SS-141,PARQUI,Parthenocissus quinquefolia,15,1,Native,Woody vine,Woody
SS-142,ALLPET,Alliaria petiolata ,4,1,Alien,Forb,Forb
SS-142,CIRLUC,Circaea lutetiana canadensis,5,1,Native,Forb,Forb
SS-142,CRATAEGUS SP,Crataegus species,1,1,-,Tree,Woody
SS-142,PARQUI,Parthenocissus quinquefolia,15,1,Native,Woody vine,Woody
T-114,CIRLUC,Circaea lutetiana canadensis,10,1,Native,Forb,Forb
T-122,ACENIG,Acer nigrum,8,1,Native,Tree,Woody
T-122,CARCOR,Carya cordiformis,10,1,Native,Tree,Woody
T-122,FRAAMA,Fraxinus americana,1,1,Native,Tree,Woody
T-122,GERMAC,Geranium maculatum,8,1,Native,Forb,Forb
T-122,HYDVIR,Hydrophyllum virginianum,4,1,Native,Forb,Forb
T-122,IMPPAL,Impatiens pallida,2,1,Native,Forb,Forb
T-122,QUERUB,Quercus rubra,1,1,Native,Tree,Woody
T-122,SMIRAC,Smilacina racemosa,10,1,Native,Forb,Forb
T-122,SOLFLE,Solidago flexicaulis,12,1,Native,Forb,Forb
T-127,ALLPET,Alliaria petiolata,10,1,Alien,Forb,Forb
T-127,ASIMINA SP,Asimina species,2,1,-,Tree,Woody
T-127,FRAXINUS SEEDLING,Fraxinus seedling,1,1,Native,Tree,Woody
T-127,GERMAC,Geranium maculatum,5,1,Native,Forb,Forb
T-127,HYDVIR,Hydrophyllum virginianum,2,1,Native,Forb,Forb
T-127,PARQUI,Parthenocissus quinquefolia,8,1,Native,Woody vine,Woody
T-127,UNIDENTIFIED SP,Unidentified species-3-leaved,2,1,-,Forb,Forb
T-132,PARQUI,Parthenocissus quinquefolia,2,1,Native,Woody vine,Woody
T-132,ULMAME,Ulmus americana,80,1,Native,Tree,Woody
T-147,AGRREP,Agropyron repens,6,1,Alien,Grass,Graminoid
T-147,CORVAR,Coronilla varia ,35,1,Alien,Forb,Forb
T-147,RHAMNUS SP,Rhamnus species,75,1,-,Understory tree,Woody
T-74,ALLCAN,Allium canadense,2,1,Native,Forb,Forb
T-74,ALLPET,Alliaria petiolata,15,1,Alien,Forb,Forb
T-74,GERMAC,Geranium maculatum,3,1,Native,Forb,Forb
T-74,PARQUI,Parthenocissus quinquefolia,90,1,Native,Woody vine,Woody
T-74,VITRIP,Vitis riparia,2,1,Native,Woody vine,Woody
T-75,ASTLAT,Aster lateriflorus,2,1,Native,Forb,Forb
T-75,EUPRUG,Eupatorium rugosum,80,1,Native,Forb,Forb
T-75,PARQUI,Parthenocissus quinquefolia,6,1,Native,Woody vine,Woody
T-77,ACENIG,Acer nigrum,1,1,Native,Tree,Woody
T-77,ALLPET,Alliaria petiolata ,12,1,Alien,Forb,Forb
T-77,CIRLUC,Circaea lutetiana canadensis,8,1,Native,Forb,Forb
T-77,PARQUI,Parthenocissus quinquefolia,70,1,Native,Woody vine,Woody
T-77,VIBOPU,Viburnum opulus,2,1,Alien,Shrub,Woody
T-77,VIBRAF,Viburnum rafinesquianum,3,1,Native,Shrub,Woody
T-84,ACARHO,Acalypha rhomboidea,1,1,Native,Forb,Forb
T-84,CHEALB,Chenopodium album ,1,1,Alien,Forb,Forb
T-84,CIRARV,Cirsium arvense,2,1,Alien,Forb,Forb
T-84,ERICAN,Erigeron canadensis,2,1,Native,Forb,Forb
T-84,GEUCAN,Geum canadense,1,1,Native,Forb,Forb
T-84,HACVIR,Hackelia virginiana,5,1,Native,Forb,Forb
T-84,UNIDENTIFIED SP,Unidentified species,1,1,-,Forb,Forb
T-84,PANIMP,Panicum implicatum,1,1,Native,Grass,Graminoid
T-84,PARQUI,Parthenocissus quinquefolia,8,1,Native,Woody vine,Woody
T-84,POLYGONUM SP,Polygonum species,1,1,-,Forb,Forb
T-84,RHACAT,Rhamnus cathartica ,3,1,Alien,Understory tree,Woody
T-84,SOLCAN,Solidago canadensis,1,1,Native,Forb,Forb
T-84,SOLIDAGO SP,Solidago species,1,1,-,Forb,Forb
T-84,TAROFF,Taraxacum officinale,2,1,Alien,Forb,Forb
T-84,VITRIP,Vitis riparia,1,1,Native,Woody vine,Woody
T-88,CIRLUC,Circaea lutetiana canadensis,1,1,Native,Forb,Forb
T-88,GERMAC,Geranium maculatum,4,1,Native,Forb,Forb
T-88,PARQUI,Parthenocissus quinquefolia,3,1,Native,Woody vine,Woody
S-92,ARITRI,Arisaema triphyllum,1,1,Native,Forb,Forb
S-92,CIRLUC,Circaea lutetiana canadensis,2,1,Native,Forb,Forb
S-92,FRAPES,Fraxinus pennsylvanica subintegerrima,2,1,Native,Tree,Woody
S-92,IMPPAL,Impatiens pallida,12,1,Native,Forb,Forb
S-92,PARQUI,Parthenocissus quinquefolia,15,1,Native,Woody vine,Woody
S-92,SAMCAN,Sambucus canadensis,1,1,Native,Shrub,Woody
S-92,VIBREC,Viburnum recognitum,15,1,Alien,Shrub,Woody
SS-102,BARVUL,Barbarea vulgaris,3,1,Alien,Forb,Forb
SS-102,BROINE,Bromus inermis,2,1,Alien,Grass,Graminoid
SS-102,CIRARV,Cirsium arvense,2,1,Alien,Forb,Forb
SS-102,MELLOF,Melilotus officinalis,20,1,Alien,Forb,Forb
SS-102,PARQUI,Parthenocissus quinquefolia,5,1,Native,Woody vine,Woody
SS-102,POAPRA,Poa pratensis,25,1,Alien,Grass,Graminoid
SS-102,POTREC,Potentilla recta,1,1,Alien,Forb,Forb
SS-102,RUBALL,Rubus allegheniensis,20,1,Native,Shrub,Woody
SS-106,BROINE,Bromus inermis,10,1,Alien,Grass,Graminoid
SS-106,CHRLEP,Chrysanthemum leucanthemum pinnatifidum,2,1,Alien,Forb,Forb
SS-106,DAUCAR,Daucus carota,2,1,Alien,Forb,Forb
SS-106,MELLOF,Melilotus officinalis,,1,Alien,Forb,Forb
SS-106,PARQUI,Parthenocissus quinquefolia,3,1,Native,Woody vine,Woody
SS-106,PHYSALIS SP,Physalis species,2,1,-,Forb,Forb
SS-106,POAPRA,Poa pratensis,25,1,Alien,Grass,Graminoid
SS-106,PRUAME,Prunus americana,5,1,Native,Tree,Woody
SS-106,ROSMUL,Rosa multiflora,40,1,Alien,Shrub,Woody
SS-106,ULMAME,Ulmus americana,3,1,Native,Tree,Woody
TT-110,ALLPET,Alliaria petiolata,4,1,Alien,Forb,Forb
TT-110,CIRLUC,Circaea lutetiana canadensis,2,1,Native,Forb,Forb
TT-110,LONMAA,Lonicera maackii,2,1,Alien,Shrub,Woody
TT-110,PARQUI,Parthenocissus quinquefolia,8,1,Native,Woody vine,Woody
TT-110,RHACAT,Rhamnus cathartica,60,1,Alien,Understory tree,Woody
TT-110,SMIRAC,Smilacina racemosa,2,1,Native,Forb,Forb
TT-119,ANECAR,Anemone caroliniana,2,1,Native,Forb,Forb
TT-119,ASTER SP,Aster species,3,1,-,Forb,Forb
TT-119,CIRARV,Cirsium arvense,1,1,Alien,Forb,Forb
TT-119,CXVULP,Carex vulpinoidea,12,1,Native,Sedge,Graminoid
TT-119,DAUCAR,Daucus carota,5,1,Alien,Forb,Forb
TT-119,PASSAT,Pastinaca sativa,2,1,Alien,Forb,Forb
TT-119,PHAARU,Phalaris arundinacea,8,1,Alien,Grass,Graminoid
TT-119,POAPRA,Poa pratensis,40,1,Alien,Grass,Graminoid
TT-119,SOLCAN,Solidago canadensis,7,1,Native,Forb,Forb
TT-119,VIOLA SP,Viola species,1,1,-,Forb,Forb
TT-121,ALLPET,Alliaria petiolata ,4,1,Alien,Forb,Forb
TT-121,CAREX SP,Carex species,4,1,-,Sedge,Graminoid
TT-121,FRAVIR,Fragaria virginiana,1,1,Native,Forb,Forb
TT-121,HYDVIR,Hydrophyllum virginianum,5,1,Native,Forb,Forb
TT-121,PHAARU,Phalaris arundinacea,65,1,Alien,Grass,Graminoid
TT-121,RHACAT,Rhamnus cathartica,8,1,Alien,Understory tree,Woody
TT-121,RHURAD,Rhus radicans,8,1,Native,Woody vine,Woody
TT-121,VIOLA SP,Viola species,6,1,-,Forb,Forb
TT-129,LONMAA,Lonicera maackii ,1,1,Alien,Shrub,Woody
TT-129,RHACAT,Rhamnus carthartica,1,1,Alien,Understory tree,Woody
TT-130,LONMAA,Lonicera maackii ,70,1,Alien,Shrub,Woody
TT-130,PARQUI,Parthenocissus quinquefolia,1,1,Native,Woody vine,Woody
TT-131,PARQUI,Parthenocissus quinquefolia,1,1,Native,Woody vine,Woody
TT-132,ALLPET,Alliaria petiolata ,2,1,Alien,Forb,Forb
TT-132,FRAAMA,Fraxinus americana,1,1,Native,Tree,Woody
TT-132,LONMAA,Lonicera maackii ,12,1,Alien,Shrub,Woody
TT-132,PODPEL,Podophyllum peltatum,4,1,Native,Forb,Forb
TT-133,CIRLUC,Circaea lutetiana canadensis,6,1,Native,Forb,Forb
TT-133,PARQUI,Parthenocissus quinquefolia,55,1,Native,Woody vine,Woody
TT-133,RHACAT,Rhamnus cathartica,8,1,Alien,Understory tree,Woody
TT-137,ALLPET,Alliaria petiolata,2,1,Alien,Forb,Forb
TT-137,PARQUI,Parthenocissus quinquefolia,10,1,Native,Woody vine,Woody
TT-137,SMIRAC,Smilacina racemosa,4,1,Native,Forb,Forb
TT-140,PARQUI,Parthenocissus quinquefolia,60,1,Native,Woody vine,Woody
TT-140,ROSMUL,Rosa multiflora,10,1,Alien,Shrub,Woody
TT-143,GERMAC,Geranium maculatum,2,1,Native,Forb,Forb
TT-143,IMPCAP,Impatiens capensis,80,1,Native,Forb,Forb
TT-145,PARQUI,Parthenocissus quinquefolia,40,1,Native,Woody vine,Woody
TT-145,RIBMIS,Ribes missouriense,15,1,Native,Shrub,Woody
TT-145,RUBOCC,Rubus occidentalis,20,1,Native,Shrub,Woody
TT-145,SMIRAC,Smilacina racemosa,1,1,Native,Forb,Forb
U-107,ACENIG,Acer nigrum,2,1,Native,Tree,Woody
U-107,ALLPET,Alliaria petiolata,1,1,Alien,Forb,Forb
U-107,CIRLUC,Circaea lutetiana canadensis,3,1,Native,Forb,Forb
U-107,GERMAC,Geranium maculatum,2,1,Native,Forb,Forb
U-107,GEUCAN,Geum canadense,4,1,Native,Forb,Forb
U-107,IMPCAP,Impatiens capensis,1,1,Native,Forb,Forb
U-107,PARQUI,Parthenocissus quinquefolia,12,1,Native,Woody vine,Woody
U-107,RHURAD,Rhus radicans,8,1,Native,Woody vine,Woody
U-110,ALLPET,Alliaria petiolata,1,1,Alien,Forb,Forb
U-110,ARITRI,Arisaema triphyllum,1,1,Native,Forb,Forb
U-110,CIRLUC,Circaea lutetiana canadensis,15,1,Native,Forb,Forb
U-110,CXBLAN,Carex blanda,1,1,Native,Sedge,Graminoid
U-110,GERMAC,Geranium maculatum,15,1,Native,Forb,Forb
U-110,IMPCAP,Impatiens capensis,5,1,Native,Forb,Forb
U-111,ACENIG,Acer nigrum,5,1,Native,Tree,Woody
U-111,CIRLUC,Circaea lutetiana canadensis,1,1,Native,Forb,Forb
U-111,GERMAC,Geranium maculatum,10,1,Native,Forb,Forb
U-125,ALLPET,Alliaria petiolata,1,1,Alien,Forb,Forb
U-125,ASTER SP,Aster species,2,1,-,Forb,Forb
U-125,ASTLAT,Aster lateriflorus,1,1,Native,Forb,Forb
U-125,GERMAC,Geranium maculatum,8,1,Native,Forb,Forb
U-125,HYDVIR,Hydrophyllum virginianum,3,1,Native,Forb,Forb
U-125,SOLIDAGO SP,Solidago species,8,1,-,Forb,Forb
U-125,THADIO,Thalictrum dioicum,2,1,Native,Forb,Forb
U-125,TILAME,Tilia americana,8,1,Native,Tree,Woody
U-125,UNIDENTIFIED FORB,Unidentified forb,6,1,-,Forb,Forb
U-130,ACENIG,Acer nigrum,15,1,Native,Tree,Woody
U-134,ALLPET,Alliaria petiolata ,1,1,Alien,Forb,Forb
U-74,ACENIG,Acer nigrum,1,1,Native,Tree,Woody
U-74,ALLPET,Alliaria petiolata,1,1,Alien,Forb,Forb
U-74,CIRLUC,Circaea lutetiana canadensis,12,1,Native,Forb,Forb
U-74,GEUCAN,Geum canadense,2,1,Native,Forb,Forb
U-74,PARQUI,Parthenocissus quinquefolia,95,1,Native,Woody vine,Woody
U-74,POLGVI,Polygonum virginianum,4,1,Native,Forb,Forb
U-74,POTSIS,Potentilla simplex,25,1,Native,Forb,Forb
U-74,SMIRAC,Smilacina racemosa,6,1,Native,Forb,Forb
U-74,TAROFF,Taraxacum officinale,2,1,Alien,Forb,Forb
V-95,ALLCER,Allium cernuum,1,1,Native,Forb,Forb
V-95,ALLPET,Alliaria petiolata ,1,1,Alien,Forb,Forb
V-95,ANETHA,Anemonella thalictroides,2,1,Native,Forb,Forb
V-95,ARITRI,Arisaema triphyllum,3,1,Native,Forb,Forb
V-95,ASTER SP,Aster species,5,1,-,Forb,Forb
V-95,CAREX SP,Carex species,4,1,-,Sedge,Graminoid
V-95,CXHIRT,Carex hirtifolia,10,1,Native,Sedge,Graminoid
V-95,DACGLO,Dactylis glomerata ,40,1,Alien,Grass,Graminoid
V-95,EUOATR,Euonymus atropurpureus,2,1,Native,Shrub,Woody
V-95,FESTUCA SP,Festuca species,30,1,-,Grass,Graminoid
V-95,GALIUM SP,Galium species,2,1,-,Forb,Forb
V-95,GEUCAN,Geum canadense,6,1,Native,Forb,Forb
V-95,LONMAA,Lonicera maackii ,8,1,Alien,Shrub,Woody
V-95,OXASTR,Oxalis stricta,1,1,Native,Forb,Forb
V-95,POAPRA,Poa pratensis ,4,1,Alien,Grass,Graminoid
V-95,POLCAL,Polygonatum canaliculatum,4,1,Native,Forb,Forb
V-95,POLREP,Polemonium reptans,2,1,Native,Forb,Forb
V-95,POTSIS,Potentilla simplex,6,1,Native,Forb,Forb
V-95,SOLIDAGO SP,Solidago species,15,1,-,Forb,Forb
V-95,VIOLA SP,Viola species,10,1,-,Forb,Forb
U-95,AGRIMONIA SP,Agrimonia species,3,1,-,Grass,Graminoid
U-95,CERCAN,Cercis canadensis,10,1,Native,Tree,Woody
U-95,CIRLUC,Circaea lutetiana canadensis,6,1,Native,Forb,Forb
U-95,CXHIRT,Carex hirtifolia,2,1,Native,Sedge,Graminoid
U-95,EUPRUG,Eupatorium rugosum,15,1,Native,Forb,Forb
U-95,FRAPES,Fraxinus pennsylvanica subintegerrima,2,1,Native,Tree,Woody
U-95,LONMAA,Lonicera maackii ,12,1,Alien,Shrub,Woody
U-95,OSMLON,Osmorhiza longistylis,3,1,Native,Forb,Forb
U-95,OXASTR,Oxalis stricta,4,1,Native,Forb,Forb
U-95,RHAFRA,Rhamnus frangula ,8,1,Alien,Understory tree,Woody
U-95,RHURAD,Rhus radicans,8,1,Native,Woody vine,Woody
U-95,SMIRAC,Smilacina racemosa,10,1,Native,Forb,Forb
U-95,VIBREC,Viburnum recognitum ,10,1,Alien,Shrub,Woody
U-96,ALLPET,Alliaria petiolata,1,1,Alien,Forb,Forb
U-96,AMBARE,Ambrosia artemisiifolia elatior,3,1,Native,Forb,Forb
