Date,Sampler,Plot ID Number,6-Letter Code,Species Name,% Cover,Cover Class (1-7),# of Woody Seedlings ,Notes,,,,,,,,,,,
5/8/18,"JLL, SML",V76,CIRLUC,Circaea lutetiana ,1,2,,,,,,,,,,,,,
5/7/18,"SL, WO",V95,CIRLUC,Circaea lutetiana ,1,2,,,,,,,,,,,,,
5/11/18,PB,VV133,CIRLUC,Circaea lutetiana ,1,2,,,,,,,,,,,,,
5/2/18,"BS, WO",W128,CIRLUC,Circaea lutetiana ,3,2,,,,,,,,,,,,,
5/2/18,"BS, WO",W132,CIRLUC,Circaea lutetiana ,1,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",W71,CIRLUC,Circaea lutetiana ,1,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",W72,CIRLUC,Circaea lutetiana ,2,2,,,,,,,,,,,,,
5/15/18,"SZ, WO",WW137,CIRLUC,Circaea lutetiana ,2,2,,,,,,,,,,,,,
5/3/18,"BS, WO",X121,CIRLUC,Circaea lutetiana ,1,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",X76,CIRLUC,Circaea lutetiana ,1,2,,,,,,,,,,,,,
5/11/18,PB,XX129,CIRLUC,Circaea lutetiana ,1,2,,,,,,,,,,,,,
5/18/18,CB,XX134,CIRLUC,Circaea lutetiana ,3,2,,,,,,,,,,,,,
5/18/18,CB,XX147,CIRLUC,Circaea lutetiana ,4,2,,,,,,,,,,,,,
5/2/18,"JLL, PB",Y115,CIRLUC,Circaea lutetiana ,1,2,,,,,,,,,,,,,
5/18/18,"CB, PB, WO",Y135,CIRLUC,Circaea lutetiana ,1,2,,,,,,,,,,,,,
5/22/18,CB,Y84,CIRLUC,Circaea lutetiana ,3,2,,,,,,,,,,,,,
5/7/18,"SL, WO",Y96,CIRLUC,Circaea lutetiana ,3,2,,,,,,,,,,,,,
5/23/18,CB,YY123,CIRLUC,Circaea lutetiana ,1,2,,,,,,,,,,,,,
5/15/18,"SZ, WO",YY137,CIRLUC,Circaea lutetiana ,5,3,,,,,,,,,,,,,
5/22/18,"CB,JLL",Z108,CIRLUC,Circaea lutetiana ,2,2,,,,,,,,,,,,,
5/22/18,CB,Z82,CIRLUC,Circaea lutetiana ,4,2,,,,,,,,,,,,,
5/15/18,"CB, PB",ZZ132,CIRLUC,Circaea lutetiana ,3,2,,,,,,,,,,,,,
5/15/18,"CB, PB",ZZ134,CIRLUC,Circaea lutetiana ,4,2,,,,,,,,,,,,,
5/16/18,"CB, WO",ZZ142,CIRLUC,Circaea lutetiana ,3,2,,,,,,,,,,,,,
5/3/18,"WS, JLL",DD112,CIRLUC,Circaea lutetiana  ,7,3,,,,,,,,,,,,,
5/3/18,"BS, WO",V136,CIRLUC,Circaea lutetiana  ,2,2,,,,,,,,,,,,,
5/3/18,"JLL, PB",Z118,CIRLUC,Circaea lutetiana  ,1,2,,,,,,,,,,,,,
5/2/18,"WS, JLL",Q135,CIRLUC ,Circaea lutetiana ,3,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",C105,Cirsium sp.,Cirsium sp.,1,2,,,,,,,,,,,,,
5/9/18,"BS, SML",DD145,Cirsium sp.,Cirsium sp.,1,2,,,,,,,,,,,,,
5/9/18,"BS, SML",HH147,Cirsium sp.,Cirsium sp.,1,2,,,,,,,,,,,,,
5/2/18,"WS, JLL",K137,Cirsium sp.,Cirsium sp.,1,2,,,,,,,,,,,,,
5/2/18,"WS, JLL",P138,Cirsium sp.,Cirsium sp.,1,2,,,,,,,,,,,,,
5/2/18,"JLL, PB",AA114,CLAVIR,Claytonia virginica,1,2,,,,,,,,,,,,,
5/2/18,"JLL, PB",AA116,CLAVIR,Claytonia virginica,36,4,,,,,,,,,,,,,
5/2/18,"JLL, PB",AA117,CLAVIR,Claytonia virginica,20,3,,,,,,,,,,,,,
5/3/18,"JLL,PB",AA118,CLAVIR,Claytonia virginica,30,4,,,,,,,,,,,,,
5/3/18,"WO, SZ",AA125,CLAVIR,Claytonia virginica,4,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",AA95,CLAVIR,Claytonia virginica,5,3,,,,,,,,,,,,,
5/2/18,"JLL, PB",BB116,CLAVIR,Claytonia virginica,10,3,,,,,,,,,,,,,
5/3/18,"JLL,PB",BB118,CLAVIR,Claytonia virginica,2,2,,,,,,,,,,,,,
5/8/18,"MO, PB",BB84,CLAVIR,Claytonia virginica,2,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",BB92,CLAVIR,Claytonia virginica,3,2,,,,,,,,,,,,,
5/1/18,"WO, SZ",C123,CLAVIR,Claytonia virginica,4,2,,,,,,,,,,,,,
5/4/18,"JLL, PB",CC110,CLAVIR,Claytonia virginica,1,2,,,,,,,,,,,,,
5/4/18,"BS, WO",CC123,CLAVIR,Claytonia virginica,15,3,,,,,,,,,,,,,
5/8/18,"MO, PB",CC86,CLAVIR,Claytonia virginica,1,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",CC96,CLAVIR,Claytonia virginica,3,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",CC97,CLAVIR,Claytonia virginica,3,2,,,,,,,,,,,,,
5/2/18,"WS, JLL",D134,CLAVIR,Claytonia virginica,1,2,,,,,,,,,,,,,
5/8/18,"MO, PB",DD83,CLAVIR,Claytonia virginica,15,3,,,,,,,,,,,,,
5/7/18,"PB, SZ",DD90,CLAVIR,Claytonia virginica,8,3,,,,,,,,,,,,,
5/4/18,"BS, WO",EE120,CLAVIR,Claytonia virginica,4,2,,,,,,,,,,,,,
5/3/18,"WO, SZ",F118,CLAVIR,Claytonia virginica,2,2,,,,,,,,,,,,,
5/3/18,"WO, SZ",F119,CLAVIR,Claytonia virginica,3,2,,,,,,,,,,,,,
5/1/18,"WO, SZ",F122,CLAVIR,Claytonia virginica,2,2,,,,,,,,,,,,,
5/4/18,"BS, WO",FF117,CLAVIR,Claytonia virginica,3,2,,,,,,,,,,,,,
5/4/18,"BS, WO",FF123,CLAVIR,Claytonia virginica,4,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",FF94,CLAVIR,Claytonia virginica,2,2,,,,,,,,,,,,,
4/30/18,"WS, JLL",G109,CLAVIR,Claytonia virginica,2,2,,,,,,,,,,,,,
5/1/18,"WO, SZ",G126,CLAVIR,Claytonia virginica,2,2,,,,,,,,,,,,,
5/4/18,"BS, WO",GG121,CLAVIR,Claytonia virginica,3,2,,,,,,,,,,,,,
5/4/18,"BS, WO",GG122,CLAVIR,Claytonia virginica,12,3,,,,,,,,,,,,,
5/7/18,"PB, SZ",GG92,CLAVIR,Claytonia virginica,1,2,,,,,,,,,,,,,
5/4/18,"JLL, PB",HH116,CLAVIR,Claytonia virginica,2,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",HH90,CLAVIR,Claytonia virginica,8,3,,,,,,,,,,,,,
5/7/18,"PB, SZ",HH93,CLAVIR,Claytonia virginica,7,3,,,,,,,,,,,,,
4/30/18,"CB, PB",I109,CLAVIR,Claytonia virginica,4,2,,,,,,,,,,,,,
4/30/18,"WO, SZ",I116,CLAVIR,Claytonia virginica,2,2,,,,,,,,,,,,,
5/1/18,"WO, SZ",I124,CLAVIR,Claytonia virginica,2,2,,,,,,,,,,,,,
5/4/18,"BS, WO",II122,CLAVIR,Claytonia virginica,10,3,,,,,,,,,,,,,
5/8/18,"MO, PB",II87,CLAVIR,Claytonia virginica,15,3,,,,,,,,,,,,,
5/7/18,"PB, SZ",II90,CLAVIR,Claytonia virginica,5,3,,,,,,,,,,,,,
4/30/18,"CB, PB",J110,CLAVIR,Claytonia virginica,2,2,,,,,,,,,,,,,
5/4/18,"BS, WO",JJ121,CLAVIR,Claytonia virginica,3,2,,,,,,,,,,,,,
5/8/18,"MO, PB",JJ87,CLAVIR,Claytonia virginica,5,3,,,,,,,,,,,,,
5/8/18,"MO, PB",JJ93,CLAVIR,Claytonia virginica,10,3,,,,,,,,,,,,,
4/30/18,"CB, PB",K107,CLAVIR,Claytonia virginica,2,2,,,,,,,,,,,,,
4/30/18,"CB, PB",K109,CLAVIR,Claytonia virginica,3,2,,,,,,,,,,,,,
4/30/18,"WS, JLL",K115,CLAVIR,Claytonia virginica,4,2,,,,,,,,,,,,,
5/1/18,"CB, PB",L111,CLAVIR,Claytonia virginica,3,2,,,,,,,,,,,,,
5/1/18,"WS, JLL",L120,CLAVIR,Claytonia virginica,1,2,,,,,,,,,,,,,
5/4/18,"BS, WO",LL119,CLAVIR,Claytonia virginica,6,3,,,,,,,,,,,,,
5/8/18,"MO, PB",LL90,CLAVIR,Claytonia virginica,3,2,,,,,,,,,,,,,
5/4/18,"JLL, PB",MM114,CLAVIR,Claytonia virginica,1,2,,,,,,,,,,,,,
5/1/18,"CB, PB",N110,CLAVIR,Claytonia virginica,5,3,,,,,,,,,,,,,
5/2/18,"WS, JLL",N113,CLAVIR,Claytonia virginica,1,2,,,,,,,,,,,,,
5/1/18,"WS, JLL",N116,CLAVIR,Claytonia virginica,3,2,,,,,,,,,,,,,
5/2/18,JLL,N128,CLAVIR,Claytonia virginica,2,2,,,,,,,,,,,,,
5/4/18,"BS, WO",NN118,CLAVIR,Claytonia virginica,2,2,,,,,,,,,,,,,
5/1/18,"CB, PB",O108,CLAVIR,Claytonia virginica,25,4,,,,,,,,,,,,,
5/1/18,"CB, PB",O109,CLAVIR,Claytonia virginica,45,4,,,,,,,,,,,,,
5/2/18,JLL,O131,CLAVIR,Claytonia virginica,1,2,,,,,,,,,,,,,
5/1/18,"CB, PB",P107,CLAVIR,Claytonia virginica,10,3,,,,,,,,,,,,,
5/2/18,"CB, PB",Q110,CLAVIR,Claytonia virginica,2,2,,,,,,,,,,,,,
5/2/18,"WS, JLL",Q120,CLAVIR,Claytonia virginica,1,2,,,,,,,,,,,,,
5/2/18,"WS, JLL",Q132,CLAVIR,Claytonia virginica,1,2,,,,,,,,,,,,,
5/9/18,"JLL, WS",QQ131,CLAVIR,Claytonia virginica,2,2,,,,,,,,,,,,,
5/9/18,"JLL, WS",QQ133,CLAVIR,Claytonia virginica,2,2,,,,,,,,,,,,,
5/2/18,"CB, PB",R113,CLAVIR,Claytonia virginica,4,2,,,,,,,,,,,,,
5/2/18,"WS, JLL",R116,CLAVIR,Claytonia virginica,2,2,,,,,,,,,,,,,
5/1/18,"CB, PB",S105,CLAVIR,Claytonia virginica,3,2,,large bur oak in herb plot,,,,,,,,,,,
5/1/18,"WS, JLL",T122,CLAVIR,Claytonia virginica,1,2,,,,,,,,,,,,,
5/10/18,"PB, WO",TT132,CLAVIR,Claytonia virginica,1,2,,,,,,,,,,,,,
5/2/18,"CB, PB",U107,CLAVIR,Claytonia virginica,20,2,,,,,,,,,,,,,
5/2/18,"CB, PB",U110,CLAVIR,Claytonia virginica,5,2,,,,,,,,,,,,,
5/2/18,"CB, PB",U111,CLAVIR,Claytonia virginica,10,2,,,,,,,,,,,,,
5/2/18,"BS, WO",U130,CLAVIR,Claytonia virginica,4,2,,,,,,,,,,,,,
5/11/18,PB,UU132,CLAVIR,Claytonia virginica,6,3,,,,,,,,,,,,,
5/2/18,"CB, PB",V111,CLAVIR,Claytonia virginica,30,4,,,,,,,,,,,,,
5/2/18,"CB, PB",V114,CLAVIR,Claytonia virginica,4,2,,,,,,,,,,,,,
5/3/18,"BS, WO",V121,CLAVIR,Claytonia virginica,3,2,,,,,,,,,,,,,
5/4/18,"BS, WO",V89,CLAVIR,Claytonia virginica,2,2,,,,,,,,,,,,,
5/11/18,PB,VV133,CLAVIR,Claytonia virginica,3,2,,,,,,,,,,,,,
5/1/18,"CB, PB",W106,CLAVIR,Claytonia virginica,6,3,,,,,,,,,,,,,
5/2/18,"CB, PB",W112,CLAVIR,Claytonia virginica,6,3,,,,,,,,,,,,,
5/2/18,"BS, WO",W128,CLAVIR,Claytonia virginica,4,2,,,,,,,,,,,,,
5/3/18,"BS, WO",X118,CLAVIR,Claytonia virginica,2,2,,,,,,,,,,,,,
5/2/18,"BS, WO",X125,CLAVIR,Claytonia virginica,10,3,,,,,,,,,,,,,
5/2/18,"CB, PB",Y105,CLAVIR,Claytonia virginica,2,2,,,,,,,,,,,,,
5/1/18,"CB, PB",Y112,CLAVIR,Claytonia virginica,3,2,,,,,,,,,,,,,
5/3/18,"WO, SZ",Y128,CLAVIR,Claytonia virginica,4,2,,,,,,,,,,,,,
5/3/18,"JLL, PB",Z118,CLAVIR,Claytonia virginica,7,3,,,,,,,,,,,,,
5/3/18,"BS, WO",Z122,CLAVIR,Claytonia virginica,10,3,,,,,,,,,,,,,
5/3/18,"BS,WO",Z128,CLAVIR,Claytonia virginica,2,2,,,,,,,,,,,,,
5/3/18,"WO, SZ",Z132,CLAVIR,Claytonia virginica,3,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",Z76,CLAVIR,Claytonia virginica,1,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",Z92,CLAVIR,Claytonia virginica,3,2,,,,,,,,,,,,,
5/1/18,"WS, JLL",P124,CLAVIR,Claytonia virginica ,3,2,,,,,,,,,,,,,
5/3/18,"WS, JLL",BB121,CLEVIR,Clematis virginiana,15,3,,,,,,,,,,,,,
5/1/18,"WO, SZ",AY122,CLIVUL,Clinopodium vulgare,10,3,,,,,,,,,,,,,
5/2/18,"BS, WO",B138,CLIVUL,Clinopodium vulgare,12,3,,,,,,,,,,,,,
5/18/18,"CB, PB, WO",HH130,CLIVUL,Clinopodium vulgare,7,3,,,,,,,,,,,,,
6/6/18,"JL, SL ",SS105,CONCAN,Conyza canadensis,1,2,,,,,,,,,,,,,
6/6/18,JL,E110,CONSEP,Convolvulus sepium,2,2,,,,,,,,,,,,,
5/18/18,"CB, PB, WO",EE132,CONSEP,Convolvulus sepium,1,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",FF94,CONSEP,Convolvulus sepium,5,3,,,,,,,,,,,,,
5/18/18,"PB, WO",HH130,CONSEP,Convolvulus sepium,1,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",HH96,CONSEP,Convolvulus sepium,1,2,,,,,,,,,,,,,
6/6/18,"JL, SL ",SS105,CONSEP,Convolvulus sepium,2,2,,,,,,,,,,,,,
5/22/18,JLL,UU117,CONSEP,Convolvulus sepium,2,2,,,,,,,,,,,,,
6/6/18,JL,WW106,CONSEP,Convolvulus sepium,2,2,,,,,,,,,,,,,
6/6/18,JL,XX104,CONSEP,Convolvulus sepium,3,2,,,,,,,,,,,,,
5/8/18,"KS, WO",Y94,CONSEP,Convolvulus sepium,2,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",AA141,Convolvulus sp.,Convolvulus sp.,1,2,,,,,,,,,,,,,
5/10/18,"BS, SL",CC138,Convolvulus sp.,Convolvulus sp.,1,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",D113,Convolvulus sp.,Convolvulus sp.,8,3,,,,,,,,,,,,,
5/7/18,"JLL, WS",LL104,Convolvulus sp.,Convolvulus sp.,1,2,,,,,,,,,,,,,
5/23/18,JLL,NN91,Convolvulus sp.,Convolvulus sp.,2,2,,,,,,,,,,,,,
5/22/18,JLL,PP107,Convolvulus sp.,Convolvulus sp.,3,2,,flowing water in swale next to plot,,,,,,,,,,,
5/23/18,JLL,PP117,Convolvulus sp.,Convolvulus sp.,2,2,,,,,,,,,,,,,
5/22/18,JLL,QQ107,Convolvulus sp.,Convolvulus sp.,2,2,,,,,,,,,,,,,
5/22/18,JLL,RR107,Convolvulus sp.,Convolvulus sp.,5,3,,,,,,,,,,,,,
5/23/18,JLL,RR116,Convolvulus sp.,Convolvulus sp.,2,2,,,,,,,,,,,,,
5/22/18,JLL,RR99,Convolvulus sp.,Convolvulus sp.,1,2,,,,,,,,,,,,,
5/22/18,JLL,UU100,Convolvulus sp.,Convolvulus sp.,2,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",W87,Convolvulus sp.,Convolvulus sp.,1,2,,,,,,,,,,,,,
5/9/18,"BS, SML",Y147,Convolvulus sp.,Convolvulus sp.,2,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",Z143,Convolvulus sp.,Convolvulus sp.,1,2,,,,,,,,,,,,,
5/19/18,CB,EE111,Cornus sp.,Cornus sp.,4,2,,,,,,,,,,,,,
5/15/18,"CB, PB",HB131,Cornus sp.,Cornus sp.,7,3,,likely Cornus stolonifera,,,,,,,,,,,
5/23/18,CB,II131,Cornus sp.,Cornus sp.,3,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",X76,Cornus sp.,Cornus sp.,1,2,,,,,,,,,,,,,
5/21/18,CB,DD103,CORRAC,Cornus racemosa,6,3,,,,,,,,,,,,,
5/18/18,"PB, WO",HH130,CORRAC,Cornus racemosa,1,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",N142,CORRAC,Cornus racemosa,2,2,,,,,,,,,,,,,
5/22/18,JLL,SS102,CORRAC,Cornus racemosa,2,2,,,,,,,,,,,,,
6/6/18,JL,SS104,CORRAC,Cornus racemosa,2,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",A107,CORTRP,Coreopsis tripteris ,3,2,,,,,,,,,,,,,
5/7/18,"SL, WO",W95,Crataegus sp.,Crataegus sp.,1,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",Y141,Crataegus sp.,Crataegus sp.,1,2,,,,,,,,,,,,,
5/18/18,"PB, WO",EE126,CRYCAN,Cryptotaenia canadensis,1,2,,,,,,,,,,,,,
5/8/18,"MO, PB",HH85,CRYCAN,Cryptotaenia canadensis,2,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",HH90,CRYCAN,Cryptotaenia canadensis,4,2,,,,,,,,,,,,,
5/23/18,JLL,KK93,CRYCAN,Cryptotaenia canadensis,10,3,,,,,,,,,,,,,
5/23/18,JLL,LL93,CRYCAN,Cryptotaenia canadensis,45,4,,,,,,,,,,,,,
5/23/18,JLL,NN91,CRYCAN,Cryptotaenia canadensis,5,3,,,,,,,,,,,,,
5/22/18,JLL,PP92,CRYCAN,Cryptotaenia canadensis,10,3,,,,,,,,,,,,,
5/22/18,JLL,PP96,CRYCAN,Cryptotaenia canadensis,60,5,,,,,,,,,,,,,
5/2/18,"CB, PB",Q110,CXALBU,Carex albursina,3,2,,,,,,,,,,,,,
5/20/18,CB,A137,CXBLAN,Carex blanda,4,2,,,,,,,,,,,,,
5/22/18,JLL,BB106,CXBLAN,Carex blanda,1,2,,,,,,,,,,,,,
5/20/18,CB,C136,CXBLAN,Carex blanda,2,2,,,,,,,,,,,,,
6/5/18,"JL, SL",FF132,CXBLAN,Carex blanda,2,2,,,,,,,,,,,,,
5/18/18,"CB, PB, WO",HH130,CXBLAN,Carex blanda,8,3,,,,,,,,,,,,,
5/23/18,CB,RR134,CXBLAN,Carex blanda,7,3,,,,,,,,,,,,,
5/21/18,CB,U74,CXBLAN,Carex blanda,4,2,,,,,,,,,,,,,
5/22/18,JLL,UU117,CXBLAN,Carex blanda,2,2,,likley Carex blanda?,,,,,,,,,,,
5/22/18,CB,Z82,CXBLAN,Carex blanda,4,2,,,,,,,,,,,,,
5/1/18,"WO, SZ",AY124,CXBLAN,Carex blanda ,2,2,,,,,,,,,,,,,
5/4/18,WO,H127,CXGRAN,Carex granularis,20,3,,,,,,,,,,,,,
6/5/18,"JL, SL",RR127,CXGRIS,Carex grisea,2,2,,,,,,,,,,,,,
5/21/18,CB,DD103,CXHIRT,Carex hirtifolia,15,3,,,,,,,,,,,,,
4/30/18,"WS, JLL",F108,CXHIRT,Carex hirtifolia,1,2,,,,,,,,,,,,,
5/2/18,CB  ,II105,CXHIRT,Carex hirtifolia,2,2,,,,,,,,,,,,,
5/7/18,"JLL, WS",KK109,CXHIRT,Carex hirtifolia,8,3,,,,,,,,,,,,,
5/2/18,"WS, JLL",N128,CXHIRT,Carex hirtifolia,2,2,,,,,,,,,,,,,
5/7/18,"JLL, WS",OO101,CXHIRT,Carex hirtifolia,2,2,,,,,,,,,,,,,
5/23/18,CB,PP135,CXHIRT,Carex hirtifolia,4,2,,,,,,,,,,,,,
5/20/18,CB,U96,CXHIRT,Carex hirtifolia,3,2,,,,,,,,,,,,,
5/18/18,CB,XX134,CXHIRT,Carex hirtifolia,3,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",Y90,CXHIRT,Carex hirtifolia,3,2,,,,,,,,,,,,,
5/17/18,"BS, WS",TT145,CXJAME,Carex jamesii,4,2,,,,,,,,,,,,,
5/18/18,CB,XX134,CXJAME,Carex jamesii,4,2,,,,,,,,,,,,,
5/18/18,"CB, PB, WO",Y135,CXJAME,Carex jamesii,2,2,,,,,,,,,,,,,
5/21/18,CB,Z124,CXJAME,Carex jamesii,5,3,,water cover,,,,,,,,,,,
5/20/18,CB,S92,CXLACU,Carex lacustris,7,3,,,,,,,,,,,,,
5/20/18,CB,P95,CXMUSK,Carex muskingumensis ,3,2,,,,,,,,,,,,,
5/1/18,"WO, SZ",A124,CXPENS,Carex pensylvanica,5,3,,,,,,,,,,,,,
5/2/18,"JLL, PB",AA117,CXPENS,Carex pensylvanica,2,2,,,,,,,,,,,,,
5/1/18,"WO, SZ",AY127,CXPENS,Carex pensylvanica,6,3,,,,,,,,,,,,,
5/2/18,CB  ,HH106,CXPENS,Carex pensylvanica,3,2,,,,,,,,,,,,,
5/1/18,"WS, JLL",P126,CXPENS,Carex pensylvanica,3,2,,,,,,,,,,,,,
5/17/18,"BS, WS",RR139,CXPENS,Carex pensylvanica,10,3,,,,,,,,,,,,,
5/1/18,"CB, PB",Y112,CYSPRO,Cystopteris protrusa,3,2,,,,,,,,,,,,,
5/2/18,"JLL, PB",AA114,DACGLO,Dactylis glomerata,3,2,,,,,,,,,,,,,
5/1/18,"WO, SZ",AY127,DACGLO,Dactylis glomerata,25,4,,,,,,,,,,,,,
5/2/18,CB  ,BB107,DACGLO,Dactylis glomerata,11,3,,,,,,,,,,,,,
5/18/18,"CB, PB, WO",HH130,DACGLO,Dactylis glomerata,5,3,,,,,,,,,,,,,
5/2/18,CB  ,JJ105,DACGLO,Dactylis glomerata,2,2,,,,,,,,,,,,,
5/2/18,JLL,L126,DACGLO,Dactylis glomerata,5,3,,,,,,,,,,,,,
5/22/18,JLL,MM102,DACGLO,Dactylis glomerata,5,3,,,,,,,,,,,,,
5/7/18,"JLL, WS",MM108,DACGLO,Dactylis glomerata,7,3,,,,,,,,,,,,,
5/8/18,"KS, WO",Y94,DACGLO,Dactylis glomerata,4,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",Z143,DACGLO,Dactylis glomerata,2,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",A107,DAUCAR,Daucus carota,1,2,,,,,,,,,,,,,
5/20/18,CB,A137,DAUCAR,Daucus carota,1,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",B109,DAUCAR,Daucus carota,1,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",B115,DAUCAR,Daucus carota,1,2,,,,,,,,,,,,,
5/22/18,JLL,BB106,DAUCAR,Daucus carota,1,2,,,,,,,,,,,,,
5/2/18,CB  ,BB107,DAUCAR,Daucus carota,3,2,,,,,,,,,,,,,
5/9/18,"BS, SL",BB141,DAUCAR,Daucus carota,1,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",C105,DAUCAR,Daucus carota,4,2,,,,,,,,,,,,,
5/22/18,JLL,CC106,DAUCAR,Daucus carota,2,2,,,,,,,,,,,,,
5/21/18,CB,DD103,DAUCAR,Daucus carota,2,2,,,,,,,,,,,,,
6/5/18,"MO, SZ",FF127,DAUCAR,Daucus carota,1,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",FF94,DAUCAR,Daucus carota,2,2,,,,,,,,,,,,,
5/4/18,WO,H127,DAUCAR,Daucus carota,3,2,,,,,,,,,,,,,
6/6/18,"SL, SZ",HH105,DAUCAR,Daucus carota,15,3,,,,,,,,,,,,,
5/18/18,"PB, WO",HH126,DAUCAR,Daucus carota,4,2,,,,,,,,,,,,,
5/18/18,"PB, WO",HH130,DAUCAR,Daucus carota,1,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",N142,DAUCAR,Daucus carota,1,2,,,,,,,,,,,,,
5/7/18,"JLL, WS",OO110,DAUCAR,Daucus carota,1,2,,,,,,,,,,,,,
5/22/18,JLL,QQ107,DAUCAR,Daucus carota,1,2,,,,,,,,,,,,,
6/6/18,JL,SS104,DAUCAR,Daucus carota,1,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",T70,DAUCAR,Daucus carota,1,2,,,,,,,,,,,,,
5/7/18,"SL, WO",W95,DAUCAR,Daucus carota,1,2,,,,,,,,,,,,,
5/9/18,"PB, WO",YY122,DAUCAR,Daucus carota,2,2,,,,,,,,,,,,,
5/2/18,"JLL, PB",BB116,DICCUC,Dicentra cucullaria,15,3,,,,,,,,,,,,,
5/3/18,"WS, JLL",BB121,DICCUC,Dicentra cucullaria,5,3,,,,,,,,,,,,,
5/22/18,CB,DD78,DICCUC,Dicentra cucullaria,4,2,,,,,,,,,,,,,
5/2/18,"CB, PB",V111,DICCUC,Dicentra cucullaria,3,2,,,,,,,,,,,,,
5/3/18,"BS, WO",V121,DICCUC,Dicentra cucullaria,10,3,,,,,,,,,,,,,
5/1/18,"CB, PB",Y112,DICCUC,Dicentra cucullaria,20,3,,abundant bur oak acorns,,,,,,,,,,,
5/3/18,"BS,WO",Z128,DICCUC,Dicentra cucullaria,8,3,,,,,,,,,,,,,
5/1/18,"CB, PB",N110,DICCUC,Dicentra cucullaria ,3,2,,,,,,,,,,,,,
5/1/18,"WS, JLL",N116,DICCUC,Dicentra cucullaria ,3,2,,,,,,,,,,,,,
5/22/18,JLL,BB106,Dichanthelium sp.,Dichanthelium sp.,8,3,,could be Panicum sp.?,,,,,,,,,,,
5/4/18,WO,H127,Dichanthelium sp.,Dichanthelium sp.,30,4,,Could be Panicum sp?,,,,,,,,,,,
5/1/18,"WO, SZ",AY127,Dipsacus sp.,Dipsacus sp.,2,2,,,,,,,,,,,,,
5/18/18,"PB, WO",HH126,Dipsacus sp.,Dipsacus sp.,5,3,,,,,,,,,,,,,
5/10/18,"JLL, WS",X143,Dipsacus sp.,Dipsacus sp.,25,4,,,,,,,,,,,,,
5/10/18,"JLL, WS",Z143,Dipsacus sp.,Dipsacus sp.,12,3,,,,,,,,,,,,,
5/10/18,"JLL, WS",N142,DODMEA,Dodecatheon meadia,1,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",N144,DODMEA,Dodecatheon meadia,15,3,,yes,,,,,,,,,,,
5/2/18,CB  ,HH106,DODMEA,Dodecatheon meadia ,6,3,,,,,,,,,,,,,
5/17/18,CB,HD135,ELLNYC,Ellisia nyctelea,2,2,,,,,,,,,,,,,
5/19/18,CB,QQ111,ELLNYC,Ellisia nyctelea,3,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",GG94,ELYHYS,Elymus hystrix,3,2,,,,,,,,,,,,,
5/4/18,"JLL, PB",CC109,ELYHYS,Elymus hystrix,1,2,,,,,,,,,,,,,
5/4/18,"JLL, PB",CC110,ELYHYS,Elymus hystrix,1,2,,,,,,,,,,,,,
5/1/18,"WO, SZ",D123,ELYHYS,Elymus hystrix,2,2,,,,,,,,,,,,,
5/4/18,"JLL, PB",EE108,ELYHYS,Elymus hystrix,2,2,,,,,,,,,,,,,
5/2/18,CB  ,HH103,ELYHYS,Elymus hystrix,2,2,,,,,,,,,,,,,
6/6/18,"SL, SZ",HH105,ELYHYS,Elymus hystrix,30,4,,,,,,,,,,,,,
5/2/18,"WS, JLL",K116,ELYHYS,Elymus hystrix,2,2,,,,,,,,,,,,,
6/6/18,"SL, SZ",MM97,ELYHYS,Elymus hystrix,10,3,,,,,,,,,,,,,
